date,1. open,2. high,3. low,4. close,5. volume
2024-07-31 15:30:00,170.69,171.66,170.509,171.58,721478.0
2024-07-31 15:15:00,171.41,171.81,170.51,170.66,811039.0
2024-07-31 15:00:00,171.3,171.53,170.99,171.38,442251.0
2024-07-31 14:45:00,171.42,171.615,171.19,171.26,381491.0
2024-07-31 14:30:00,171.16,171.56,170.7,171.44,389725.0
2024-07-31 14:15:00,170.97,171.23,170.968,171.14,309641.0
2024-07-31 14:00:00,170.68,171.24,170.34,170.955,412974.0
2024-07-31 13:45:00,170.41,170.65,170.31,170.61,419710.0
2024-07-31 13:30:00,170.49,170.57,170.01,170.43,412304.0
2024-07-31 13:15:00,170.63,170.81,170.31,170.49,328350.0
2024-07-31 13:00:00,170.52,170.81,170.48,170.64,267113.0
2024-07-31 12:45:00,170.91,171.01,170.48,170.51,209783.0
2024-07-31 12:30:00,170.53,170.96,170.4,170.94,277902.0
2024-07-31 12:15:00,171.19,171.19,170.33,170.529,476999.0
2024-07-31 12:00:00,171.38,171.42,171.0,171.18,257106.0
2024-07-31 11:45:00,171.315,171.45,171.14,171.35,308760.0
2024-07-31 11:30:00,171.59,171.86,171.1,171.31,340146.0
2024-07-31 11:15:00,171.94,172.1,171.32,171.585,1664051.0
2024-07-31 11:00:00,171.954,172.13,171.78,171.99,387498.0
2024-07-31 10:45:00,172.04,172.19,171.71,171.96,438107.0
2024-07-31 10:30:00,172.03,172.554,171.95,172.02,427849.0
2024-07-31 10:15:00,171.645,172.28,171.51,171.995,533681.0
2024-07-31 10:00:00,172.29,172.315,171.58,171.67,578284.0
2024-07-31 09:45:00,171.56,172.315,171.26,172.28,698371.0
2024-07-31 09:30:00,173.24,174.245,171.35,171.54,2152984.0
2024-07-31 09:15:00,173.112,173.41,172.51,173.29,103398.0
2024-07-31 09:00:00,173.0,173.22,172.75,173.07,22162.0
2024-07-31 08:45:00,172.29,173.07,172.25,172.999,80367.0
2024-07-31 08:30:00,171.8,172.45,171.69,172.19,72039.0
2024-07-31 08:15:00,171.55,180.87,171.48,171.8,48443.0
2024-07-31 08:00:00,171.01,171.94,170.29,171.58,39850.0
2024-07-31 07:45:00,171.55,171.76,171.52,171.53,12400.0
2024-07-31 07:30:00,171.57,171.59,171.39,171.55,7674.0
2024-07-31 07:15:00,171.64,171.69,171.5,171.52,19459.0
2024-07-31 07:00:00,171.57,171.7,171.38,171.64,15409.0
2024-07-31 06:45:00,171.5,171.65,171.35,171.63,2473.0
2024-07-31 06:30:00,171.52,171.55,171.39,171.4,3019.0
2024-07-31 06:15:00,171.58,171.66,171.45,171.5,2939.0
2024-07-31 06:00:00,171.6,171.68,171.51,171.6,2405.0
2024-07-31 05:45:00,171.6,171.69,171.43,171.57,1838.0
2024-07-31 05:30:00,171.43,171.73,171.41,171.61,1856.0
2024-07-31 05:15:00,171.51,171.56,171.36,171.45,1714.0
2024-07-31 05:00:00,171.54,171.56,171.35,171.52,2587.0
2024-07-31 04:45:00,171.5,171.59,171.42,171.47,2013.0
2024-07-31 04:30:00,171.4,171.77,171.4,171.51,4221.0
2024-07-31 04:15:00,171.12,171.5,171.11,171.4,6775.0
2024-07-31 04:00:00,171.47,171.5,170.82,171.12,8936.0
2024-07-30 19:45:00,169.75,169.9,169.59,169.9,8257.0
2024-07-30 19:30:00,169.76,169.82,169.55,169.8,4582.0
2024-07-30 19:15:00,169.5,169.8,169.25,169.63,3024.0
2024-07-30 19:00:00,169.55,169.75,169.05,169.5,2242.0
2024-07-30 18:45:00,169.06,169.9,169.06,169.6,9692.0
2024-07-30 18:30:00,169.5,169.89,168.8,169.2,9095.0
2024-07-30 18:15:00,169.75,169.9,169.5,169.59,18642.0
2024-07-30 18:00:00,169.07,169.9,169.01,169.7,22755.0
2024-07-30 17:45:00,169.28,169.31,169.0,169.19,6912.0
2024-07-30 17:30:00,168.88,170.29,168.51,169.3,70460.0
2024-07-30 17:15:00,169.2,169.2,168.65,168.9,6944.0
2024-07-30 17:00:00,161.769,169.936,161.769,169.05,14704.0
2024-07-30 16:45:00,168.86,175.344,161.769,168.9,189157.0
2024-07-30 16:30:00,168.95,169.32,168.75,168.88,27571.0
2024-07-30 16:15:00,170.29,170.29,168.78,168.96,44903.0
2024-07-30 16:00:00,170.26,170.39,168.55,168.79,6976487.0
2024-07-30 15:45:00,170.09,170.75,169.85,170.28,1784444.0
2024-07-30 15:30:00,170.27,170.27,169.8,170.08,629607.0
2024-07-30 15:15:00,169.88,170.43,169.88,170.3,494298.0
2024-07-30 15:00:00,170.065,170.065,169.78,169.88,253700.0
2024-07-30 14:45:00,170.135,170.155,169.783,170.06,243756.0
2024-07-30 14:30:00,170.086,170.239,170.0,170.13,232346.0
2024-07-30 14:15:00,170.025,170.32,169.98,170.085,347626.0
2024-07-30 14:00:00,169.978,170.116,169.7,170.02,674166.0
2024-07-30 13:45:00,169.7,170.025,169.56,169.966,331291.0
2024-07-30 13:30:00,169.5,169.705,169.27,169.69,373723.0
2024-07-30 13:15:00,169.26,169.5,169.06,169.5,364065.0
2024-07-30 13:00:00,168.7,169.263,168.44,169.26,426200.0
2024-07-30 12:45:00,169.03,169.11,168.62,168.7,416067.0
2024-07-30 12:30:00,169.29,169.29,168.82,169.03,457301.0
2024-07-30 12:15:00,169.32,169.37,169.03,169.3,364084.0
2024-07-30 12:00:00,169.36,169.615,169.06,169.33,482618.0
2024-07-30 11:45:00,169.47,169.66,169.34,169.37,414282.0
2024-07-30 11:30:00,169.55,169.77,169.24,169.46,723262.0
2024-07-30 11:15:00,169.1,169.8,169.1,169.55,485688.0
2024-07-30 11:00:00,169.95,170.11,169.08,169.08,548006.0
2024-07-30 10:45:00,169.97,170.34,169.851,169.94,395073.0
2024-07-30 10:30:00,170.19,170.19,169.6,169.97,460388.0
2024-07-30 10:15:00,170.25,170.46,169.95,170.18,426279.0
2024-07-30 10:00:00,169.92,170.4,169.51,170.24,501784.0
2024-07-30 09:45:00,171.15,171.22,169.39,169.97,681881.0
2024-07-30 09:30:00,170.24,171.23,170.0,171.13,1400683.0
2024-07-30 09:15:00,170.28,170.61,169.86,170.18,87236.0
2024-07-30 09:00:00,170.31,170.45,169.365,170.25,13395.0
2024-07-30 08:45:00,170.33,170.4,170.253,170.39,7565.0
2024-07-30 08:30:00,169.53,170.41,169.53,170.37,6127.0
2024-07-30 08:15:00,170.36,170.4,170.18,170.19,8655.0
2024-07-30 08:00:00,170.11,170.649,168.44,170.37,27225.0
2024-07-30 07:45:00,170.31,170.4,170.24,170.24,4728.0
2024-07-30 07:30:00,170.3,170.39,170.2,170.31,5498.0
2024-07-30 07:15:00,170.17,170.38,170.09,170.22,6962.0
2024-07-30 07:00:00,170.35,170.41,170.01,170.16,12084.0
2024-07-30 06:45:00,170.41,170.41,170.31,170.38,1502.0
2024-07-30 06:30:00,170.41,170.54,170.36,170.38,1958.0
2024-07-30 06:15:00,170.48,170.55,170.22,170.41,4258.0
2024-07-30 06:00:00,170.54,170.61,170.41,170.46,2795.0
2024-07-30 05:45:00,170.09,170.68,170.09,170.54,7491.0
2024-07-30 05:30:00,170.14,170.21,169.96,170.0,892.0
2024-07-30 05:15:00,170.25,170.34,169.9,170.05,5198.0
2024-07-30 05:00:00,169.99,170.31,169.94,170.25,3999.0
2024-07-30 04:45:00,170.01,170.1,169.94,170.0,3866.0
2024-07-30 04:30:00,169.63,170.07,169.63,170.02,6566.0
2024-07-30 04:15:00,169.35,169.6,169.27,169.6,7825.0
2024-07-30 04:00:00,169.5,169.55,168.8,169.34,11881.0
2024-07-29 19:45:00,168.25,168.327,168.0,168.05,10341.0
2024-07-29 19:30:00,168.825,168.99,168.25,168.3,6819.0
2024-07-29 19:15:00,168.88,169.01,168.81,168.88,961.0
2024-07-29 19:00:00,169.27,169.27,168.8,168.95,2710.0
2024-07-29 18:45:00,169.27,169.27,168.97,169.12,1502.0
2024-07-29 18:30:00,169.0,169.27,168.958,169.2,2560.0
2024-07-29 18:15:00,169.0,169.53,168.83,168.85,1569.0
2024-07-29 18:00:00,168.97,169.01,168.85,168.99,3574.0
2024-07-29 17:45:00,168.98,169.53,168.83,168.98,2322.0
2024-07-29 17:30:00,168.92,169.0,168.75,168.93,2527.0
2024-07-29 17:15:00,168.95,169.0,168.76,169.0,1525.0
2024-07-29 17:00:00,169.3,172.172,115.685,169.0,21237.0
2024-07-29 16:45:00,169.53,169.53,160.792,169.46,890921.0
2024-07-29 16:30:00,169.46,169.69,168.7,169.3,73703.0
2024-07-29 16:15:00,169.41,169.53,169.09,169.46,775591.0
2024-07-29 16:00:00,169.51,169.69,169.32,169.34,4430800.0
2024-07-29 15:45:00,170.0,170.075,169.29,169.51,1454612.0
2024-07-29 15:30:00,169.66,170.075,169.62,170.005,686855.0
2024-07-29 15:15:00,169.555,169.78,169.37,169.65,365404.0
2024-07-29 15:00:00,169.355,169.62,169.22,169.57,715156.0
2024-07-29 14:45:00,169.14,169.4,168.89,169.36,308178.0
2024-07-29 14:30:00,169.37,169.42,169.11,169.12,337937.0
2024-07-29 14:15:00,169.72,169.78,169.37,169.39,329539.0
2024-07-29 14:00:00,169.947,169.95,169.52,169.72,275565.0
2024-07-29 13:45:00,170.09,170.27,169.91,169.94,281809.0
2024-07-29 13:30:00,169.64,170.18,169.54,170.08,306283.0
2024-07-29 13:15:00,170.24,170.38,169.62,169.62,560268.0
2024-07-29 13:00:00,169.93,170.43,169.91,170.23,336076.0
2024-07-29 12:45:00,169.9,170.1,169.6,169.91,349772.0
2024-07-29 12:30:00,169.72,170.24,169.72,169.9,707703.0
2024-07-29 12:15:00,169.68,170.06,169.49,169.72,555469.0
2024-07-29 12:00:00,169.03,169.75,169.03,169.7,485817.0
2024-07-29 11:45:00,168.25,169.057,168.23,169.02,424036.0
2024-07-29 11:30:00,168.605,168.65,167.99,168.26,368729.0
2024-07-29 11:15:00,168.51,168.66,168.164,168.59,418658.0
2024-07-29 11:00:00,168.63,168.87,168.363,168.48,517417.0
2024-07-29 10:45:00,169.19,169.43,168.55,168.63,606402.0
2024-07-29 10:30:00,169.08,169.43,168.8,169.18,467167.0
2024-07-29 10:15:00,168.75,169.28,168.24,169.088,762445.0
2024-07-29 10:00:00,169.88,170.15,168.625,168.79,1066053.0
2024-07-29 09:45:00,169.385,169.885,169.21,169.88,1053893.0
2024-07-29 09:30:00,168.83,169.57,168.42,169.37,2026803.0
2024-07-29 09:15:00,168.85,169.28,168.33,168.88,73098.0
2024-07-29 09:00:00,169.17,169.18,168.71,168.9,14194.0
2024-07-29 08:45:00,169.3,169.34,164.78,169.15,17147.0
2024-07-29 08:30:00,169.13,169.65,169.1,169.28,28981.0
2024-07-29 08:15:00,168.988,169.16,168.75,169.09,20542.0
2024-07-29 08:00:00,168.007,169.281,167.0,168.92,61160.0
2024-07-29 07:45:00,168.77,168.99,168.74,168.88,3480.0
2024-07-29 07:30:00,168.84,168.98,168.72,168.73,10044.0
2024-07-29 07:15:00,168.7,169.0,168.62,168.9,8686.0
2024-07-29 07:00:00,169.14,169.25,168.68,168.68,20182.0
2024-07-29 06:45:00,169.24,169.29,169.07,169.16,6970.0
2024-07-29 06:30:00,169.01,169.27,169.0,169.23,3112.0
2024-07-29 06:15:00,168.86,169.07,168.86,169.06,4360.0
2024-07-29 06:00:00,168.79,168.93,168.73,168.88,3314.0
2024-07-29 05:45:00,168.68,168.98,168.66,168.79,6980.0
2024-07-29 05:30:00,168.67,168.72,168.58,168.7,1997.0
2024-07-29 05:15:00,168.32,168.75,168.23,168.64,12530.0
2024-07-29 05:00:00,168.28,168.35,168.18,168.27,4630.0
2024-07-29 04:45:00,168.09,168.3,168.0,168.29,2304.0
2024-07-29 04:30:00,168.36,168.36,168.0,168.09,5580.0
2024-07-29 04:15:00,168.42,168.62,168.19,168.36,3730.0
2024-07-29 04:00:00,167.33,168.5,167.33,168.37,8403.0
2024-07-26 19:45:00,167.03,167.03,166.88,166.88,3135.0
2024-07-26 19:30:00,167.0,167.03,166.88,167.01,5615.0
2024-07-26 19:15:00,167.138,167.138,167.0,167.0,3141.0
2024-07-26 19:00:00,167.05,167.14,167.0,167.13,1104.0
2024-07-26 18:45:00,166.95,167.27,166.92,167.1,12222.0
2024-07-26 18:30:00,167.0,167.0,166.88,166.96,1303.0
2024-07-26 18:15:00,166.88,167.0,166.85,166.997,8250.0
2024-07-26 18:00:00,166.998,167.0,166.85,166.85,4354.0
2024-07-26 17:45:00,166.95,167.0,166.81,166.91,1196.0
2024-07-26 17:30:00,167.0,167.0,166.8,166.95,679157.0
2024-07-26 17:15:00,167.0,167.0,166.76,166.97,4258.0
2024-07-26 17:00:00,166.95,167.05,166.94,166.98,943812.0
2024-07-26 16:45:00,166.99,169.689,163.484,167.0,13640.0
2024-07-26 16:30:00,167.0,174.812,166.92,166.98,68082.0
2024-07-26 16:15:00,167.0,167.03,166.89,166.98,9542.0
2024-07-26 16:00:00,166.99,167.05,166.25,167.03,6524325.0
2024-07-26 15:45:00,167.29,167.32,166.29,166.99,2117645.0
2024-07-26 15:30:00,166.875,167.3,166.0,167.29,1143220.0
2024-07-26 15:15:00,166.89,166.94,166.59,166.87,765760.0
2024-07-26 15:00:00,166.61,166.96,165.0,166.9,1324886.0
2024-07-26 14:45:00,166.975,167.12,166.555,166.61,435318.0
2024-07-26 14:30:00,166.78,167.125,166.36,166.97,478174.0
2024-07-26 14:15:00,166.87,167.145,166.745,166.77,472889.0
2024-07-26 14:00:00,167.07,167.24,166.4,166.86,1419471.0
2024-07-26 13:45:00,166.81,167.21,166.49,167.09,765825.0
2024-07-26 13:30:00,167.65,167.71,166.46,166.81,802163.0
2024-07-26 13:15:00,167.7,167.935,167.37,167.66,631829.0
2024-07-26 13:00:00,167.84,168.09,167.37,167.715,726970.0
2024-07-26 12:45:00,167.43,167.93,167.36,167.83,1089365.0
2024-07-26 12:30:00,166.82,167.5,166.815,167.42,817107.0
2024-07-26 12:15:00,166.98,167.03,166.56,166.81,544011.0
2024-07-26 12:00:00,166.58,167.1,166.53,166.96,831841.0
2024-07-26 11:45:00,166.13,166.9,166.06,166.58,730193.0
2024-07-26 11:30:00,166.17,166.58,165.83,166.12,897300.0
2024-07-26 11:15:00,166.52,166.6,165.95,166.17,919977.0
2024-07-26 11:00:00,166.48,167.02,166.26,166.52,1197590.0
2024-07-26 10:45:00,166.32,166.554,165.88,166.49,1122319.0
2024-07-26 10:30:00,165.9,166.785,165.471,166.305,1710124.0
2024-07-26 10:15:00,164.85,166.25,164.8,165.9,2392285.0
2024-07-26 10:00:00,164.9,165.23,164.265,164.86,2674914.0
2024-07-26 09:45:00,165.26,165.3,164.06,164.97,3173858.0
2024-07-26 09:30:00,167.15,167.15,164.46,165.25,5904996.0
2024-07-26 09:15:00,167.45,168.2,166.81,167.0,148733.0
2024-07-26 09:00:00,166.99,172.56,166.81,167.38,45355.0
2024-07-26 08:45:00,167.68,167.68,166.77,166.98,65203.0
2024-07-26 08:30:00,167.95,168.17,167.39,167.59,59249.0
2024-07-26 08:15:00,167.95,168.0,167.28,167.91,29127.0
2024-07-26 08:00:00,167.97,168.86,166.49,167.96,89970.0
2024-07-26 07:45:00,167.84,168.0,167.83,167.97,17940.0
2024-07-26 07:30:00,167.69,167.9,167.67,167.84,15696.0
2024-07-26 07:15:00,167.95,168.07,167.61,167.65,19622.0
2024-07-26 07:00:00,168.32,168.44,167.8,167.92,18776.0
2024-07-26 06:45:00,168.5,168.53,168.3,168.35,4378.0
2024-07-26 06:30:00,168.52,168.66,168.48,168.52,2492.0
2024-07-26 06:15:00,168.67,168.72,168.37,168.48,4365.0
2024-07-26 06:00:00,168.55,168.75,168.5,168.64,3723.0
2024-07-26 05:45:00,168.36,168.59,168.35,168.55,4141.0
2024-07-26 05:30:00,168.35,168.49,168.28,168.39,3617.0
2024-07-26 05:15:00,168.6,168.71,168.23,168.3,5421.0
2024-07-26 05:00:00,168.89,168.89,168.31,168.53,7092.0
2024-07-26 04:45:00,168.51,168.9,168.5,168.89,10373.0
2024-07-26 04:30:00,168.62,168.92,168.51,168.53,11458.0
2024-07-26 04:15:00,168.21,168.64,168.2,168.5,10541.0
2024-07-26 04:00:00,168.03,168.5,167.82,168.23,19860.0
2024-07-25 19:45:00,166.27,166.35,166.02,166.35,20168.0
2024-07-25 19:30:00,166.649,166.65,166.12,166.3,21809.0
2024-07-25 19:15:00,166.6,166.75,166.5,166.65,9481.0
2024-07-25 19:00:00,166.72,166.77,166.41,166.51,2579.0
2024-07-25 18:45:00,166.79,166.8,166.56,166.63,3495.0
2024-07-25 18:30:00,166.85,167.0,166.46,166.8,7511.0
2024-07-25 18:15:00,166.53,167.28,166.35,166.9,29810.0
2024-07-25 18:00:00,166.08,167.28,166.07,166.49,53945.0
2024-07-25 17:45:00,166.44,166.46,166.0,166.07,17678.0
2024-07-25 17:30:00,166.33,167.5,166.3,166.44,1133659.0
2024-07-25 17:15:00,166.14,166.33,166.06,166.23,18411.0
2024-07-25 17:00:00,155.005,167.28,155.005,166.14,33566.0
2024-07-25 16:45:00,166.25,167.28,155.005,166.54,512430.0
2024-07-25 16:30:00,166.82,167.28,165.99,166.25,83969.0
2024-07-25 16:15:00,166.85,172.68,166.74,166.88,290204.0
2024-07-25 16:00:00,167.23,167.5,166.72,166.81,8398440.0
2024-07-25 15:45:00,168.91,168.98,167.19,167.23,4359609.0
2024-07-25 15:30:00,170.04,170.08,168.82,168.91,1166576.0
2024-07-25 15:15:00,169.02,170.21,168.985,170.04,920317.0
2024-07-25 15:00:00,169.205,169.55,168.9,169.01,804910.0
2024-07-25 14:45:00,169.41,169.52,168.75,169.21,1050568.0
2024-07-25 14:30:00,168.655,169.495,168.62,169.381,1394579.0
2024-07-25 14:15:00,169.261,169.36,168.135,168.62,3005258.0
2024-07-25 14:00:00,172.64,172.745,169.16,169.3,4628558.0
2024-07-25 13:45:00,172.57,172.69,172.22,172.64,485764.0
2024-07-25 13:30:00,172.26,172.64,172.13,172.57,419217.0
2024-07-25 13:15:00,172.87,172.9,172.16,172.25,510665.0
2024-07-25 13:00:00,172.83,173.358,172.77,172.867,490410.0
2024-07-25 12:45:00,172.56,172.98,172.36,172.82,543032.0
2024-07-25 12:30:00,172.815,172.99,172.48,172.56,584162.0
2024-07-25 12:15:00,172.45,173.13,169.6,172.83,706409.0
2024-07-25 12:00:00,171.9,172.485,171.547,172.455,715313.0
2024-07-25 11:45:00,171.5,172.04,171.341,171.895,549976.0
2024-07-25 11:30:00,172.01,172.13,171.16,171.5,629473.0
2024-07-25 11:15:00,172.51,172.66,171.67,172.0,823422.0
2024-07-25 11:00:00,172.06,172.55,171.45,172.48,908170.0
2024-07-25 10:45:00,171.079,172.29,171.0,172.05,1555477.0
2024-07-25 10:30:00,169.74,171.09,169.67,171.073,1459141.0
2024-07-25 10:15:00,168.44,169.79,168.16,169.75,1609576.0
2024-07-25 10:00:00,169.335,169.43,167.66,168.401,3146990.0
2024-07-25 09:45:00,170.33,170.78,169.22,169.35,2246362.0
2024-07-25 09:30:00,172.52,173.42,170.34,170.35,2780749.0
2024-07-25 09:15:00,172.0,172.55,171.75,172.47,55754.0
2024-07-25 09:00:00,172.24,172.3,171.53,172.0,38182.0
2024-07-25 08:45:00,171.98,174.85,171.85,172.29,32196.0
2024-07-25 08:30:00,171.48,172.63,170.91,171.92,50364.0
2024-07-25 08:15:00,171.66,171.78,171.14,171.4,16808.0
2024-07-25 08:00:00,171.94,173.24,171.06,171.66,65409.0
2024-07-25 07:45:00,171.98,171.99,171.35,171.36,11498.0
2024-07-25 07:30:00,171.79,172.05,171.75,171.95,10085.0
2024-07-25 07:15:00,172.07,172.25,171.69,171.8,7197.0
2024-07-25 07:00:00,171.77,172.26,171.6,172.1,16317.0
2024-07-25 06:45:00,171.25,171.75,171.2,171.65,4378.0
2024-07-25 06:30:00,171.09,171.59,171.0,171.2,4828.0
2024-07-25 06:15:00,171.54,171.99,171.0,171.01,16297.0
2024-07-25 06:00:00,171.99,172.3,171.49,171.49,5377.0
2024-07-25 05:45:00,172.22,172.32,171.9,171.98,2978.0
2024-07-25 05:30:00,172.46,172.63,172.07,172.17,1665.0
2024-07-25 05:15:00,172.64,172.71,172.2,172.4,3449.0
2024-07-25 05:00:00,172.6,173.2,172.47,172.64,11693.0
2024-07-25 04:45:00,172.21,172.63,171.96,172.63,15964.0
2024-07-25 04:30:00,171.64,172.3,171.51,172.19,11372.0
2024-07-25 04:15:00,171.31,171.72,171.02,171.67,20051.0
2024-07-25 04:00:00,172.88,173.1,171.1,171.31,14228.0
2024-07-24 19:45:00,172.89,172.91,172.64,172.8,11926.0
2024-07-24 19:30:00,172.88,173.0,172.66,172.74,8516.0
2024-07-24 19:15:00,172.87,173.14,172.84,172.88,8440.0
2024-07-24 19:00:00,172.98,173.0,172.8,172.86,7034.0
2024-07-24 18:45:00,172.98,173.0,172.68,172.9,5221.0
2024-07-24 18:30:00,173.01,173.05,172.94,173.0,9621.0
2024-07-24 18:15:00,173.13,173.5,172.93,173.04,8440.0
2024-07-24 18:00:00,172.781,173.27,172.78,173.147,14037.0
2024-07-24 17:45:00,172.89,172.9,172.65,172.78,9201.0
2024-07-24 17:30:00,172.8,172.94,172.71,172.89,6599.0
2024-07-24 17:15:00,172.94,173.18,172.63,172.88,42623.0
2024-07-24 17:00:00,172.94,172.99,161.992,172.9,9085.0
2024-07-24 16:45:00,173.1,173.1,167.857,172.94,61730.0
2024-07-24 16:30:00,172.99,173.24,172.63,173.1,56232.0
2024-07-24 16:15:00,172.63,173.347,172.2,172.99,35226.0
2024-07-24 16:00:00,172.6,174.94,172.16,172.66,11043274.0
2024-07-24 15:45:00,172.83,173.24,172.23,172.56,3186949.0
2024-07-24 15:30:00,172.49,173.3,172.36,172.837,1299458.0
2024-07-24 15:15:00,172.29,172.53,172.01,172.48,1294747.0
2024-07-24 15:00:00,172.6,172.71,172.2,172.29,925971.0
2024-07-24 14:45:00,172.34,172.63,172.16,172.61,2778335.0
2024-07-24 14:30:00,172.64,172.88,172.29,172.34,707104.0
2024-07-24 14:15:00,172.57,173.06,172.36,172.648,896980.0
2024-07-24 14:00:00,173.35,173.41,172.3,172.56,1620931.0
2024-07-24 13:45:00,173.45,173.7,173.33,173.35,585963.0
2024-07-24 13:30:00,173.19,173.84,173.075,173.46,799423.0
2024-07-24 13:15:00,173.52,173.738,173.061,173.21,834750.0
2024-07-24 13:00:00,172.54,173.74,172.492,173.5,976080.0
2024-07-24 12:45:00,172.625,173.0,172.41,172.55,832478.0
2024-07-24 12:30:00,172.45,173.2,172.41,172.63,824620.0
2024-07-24 12:15:00,172.59,172.92,172.27,172.44,1115677.0
2024-07-24 12:00:00,172.55,172.81,172.23,172.56,1576542.0
2024-07-24 11:45:00,173.34,173.4,172.5,172.55,1129249.0
2024-07-24 11:30:00,173.858,174.28,173.205,173.34,1045540.0
2024-07-24 11:15:00,175.03,175.04,173.37,173.85,1545373.0
2024-07-24 11:00:00,174.975,175.42,174.87,175.03,1213236.0
2024-07-24 10:45:00,174.94,175.22,174.09,174.96,1418588.0
2024-07-24 10:30:00,175.02,175.5,174.61,174.97,1569967.0
2024-07-24 10:15:00,175.155,175.856,175.02,175.06,1572564.0
2024-07-24 10:00:00,175.65,176.19,174.68,175.145,2317569.0
2024-07-24 09:45:00,174.41,175.82,173.92,175.67,3021347.0
2024-07-24 09:30:00,173.6,174.65,171.82,174.39,6426323.0
2024-07-24 09:15:00,173.89,174.2,173.48,173.63,153331.0
2024-07-24 09:00:00,173.9,174.49,173.68,173.76,214800.0
2024-07-24 08:45:00,173.58,173.98,173.4,173.89,89655.0
2024-07-24 08:30:00,174.0,182.42,173.43,173.6,155310.0
2024-07-24 08:15:00,174.48,174.5,173.85,174.0,130490.0
2024-07-24 08:00:00,175.17,181.79,174.32,174.46,253129.0
2024-07-24 07:45:00,174.78,175.36,174.74,175.18,26385.0
2024-07-24 07:30:00,175.51,175.6,174.59,174.81,73506.0
2024-07-24 07:15:00,175.42,175.56,175.02,175.51,38627.0
2024-07-24 07:00:00,176.0,176.26,175.02,175.42,79635.0
2024-07-24 06:45:00,175.93,176.27,175.84,176.0,27141.0
2024-07-24 06:30:00,176.18,176.35,175.6,175.94,43083.0
2024-07-24 06:15:00,175.57,176.39,175.54,176.22,18544.0
2024-07-24 06:00:00,175.25,175.63,175.24,175.56,68838.0
2024-07-24 05:45:00,175.63,175.82,175.25,175.28,86269.0
2024-07-24 05:30:00,175.76,176.0,175.6,175.6,20784.0
2024-07-24 05:15:00,176.28,176.33,175.66,175.76,24988.0
2024-07-24 05:00:00,176.92,176.97,176.23,176.29,41539.0
2024-07-24 04:45:00,176.48,176.98,176.37,176.91,11172.0
2024-07-24 04:30:00,176.34,176.73,175.9,176.48,21995.0
2024-07-24 04:15:00,177.58,177.58,176.12,176.34,21752.0
2024-07-24 04:00:00,177.6,178.97,177.54,177.63,14262.0
2024-07-23 19:45:00,178.1,178.14,177.764,177.83,41697.0
2024-07-23 19:30:00,177.951,178.14,177.951,178.1,19515.0
2024-07-23 19:15:00,177.903,178.0,177.903,177.951,21930.0
2024-07-23 19:00:00,178.303,178.303,177.67,177.912,55613.0
2024-07-23 18:45:00,178.641,178.87,178.093,178.302,30324.0
2024-07-23 18:30:00,178.74,178.99,178.59,178.67,30131.0
2024-07-23 18:15:00,178.6,178.99,178.43,178.613,29823.0
2024-07-23 18:00:00,178.803,179.75,178.52,178.6,76691.0
2024-07-23 17:45:00,178.504,179.01,178.16,178.802,63430.0
2024-07-23 17:30:00,179.29,181.79,178.0,178.504,184571.0
2024-07-23 17:15:00,180.05,180.05,177.05,179.26,847801.0
2024-07-23 17:00:00,182.76,185.2,179.304,180.05,730328.0
2024-07-23 16:45:00,184.96,186.0,181.79,182.75,1918084.0
2024-07-23 16:30:00,183.99,187.18,183.41,184.765,900910.0
2024-07-23 16:15:00,181.358,184.56,180.49,183.727,1058669.0
2024-07-23 16:00:00,181.81,186.66,173.66,181.23,7666041.0
2024-07-23 15:45:00,182.6,182.715,181.54,181.81,2950765.0
2024-07-23 15:30:00,182.94,183.28,182.53,182.61,1525828.0
2024-07-23 15:15:00,182.9,183.04,182.825,182.95,1246922.0
2024-07-23 15:00:00,182.91,183.02,182.71,182.9,890962.0
2024-07-23 14:45:00,182.855,182.93,182.61,182.905,751771.0
2024-07-23 14:30:00,182.92,183.18,182.85,182.85,585538.0
2024-07-23 14:15:00,183.43,183.515,182.76,182.91,945175.0
2024-07-23 14:00:00,182.97,183.61,182.925,183.42,1164510.0
2024-07-23 13:45:00,182.67,183.085,182.62,182.99,507541.0
2024-07-23 13:30:00,182.78,182.852,182.54,182.66,520003.0
2024-07-23 13:15:00,182.315,182.92,182.28,182.78,525721.0
2024-07-23 13:00:00,182.64,182.84,182.3,182.31,592773.0
2024-07-23 12:45:00,182.415,182.96,182.39,182.64,521228.0
2024-07-23 12:30:00,182.55,182.93,182.34,182.41,607994.0
2024-07-23 12:15:00,182.78,182.88,182.09,182.54,1381709.0
2024-07-23 12:00:00,182.7,182.87,182.266,182.786,865325.0
2024-07-23 11:45:00,182.75,182.95,182.64,182.704,616385.0
2024-07-23 11:30:00,183.0,183.05,182.7,182.745,653553.0
2024-07-23 11:15:00,182.61,183.03,182.61,183.005,876949.0
2024-07-23 11:00:00,182.165,182.61,182.04,182.601,638937.0
2024-07-23 10:45:00,182.33,182.34,181.89,182.15,902353.0
2024-07-23 10:30:00,182.98,183.06,182.28,182.32,755283.0
2024-07-23 10:15:00,182.57,183.34,182.57,182.97,889218.0
2024-07-23 10:00:00,183.17,183.17,182.49,182.59,872200.0
2024-07-23 09:45:00,183.21,183.33,182.45,183.15,1182263.0
2024-07-23 09:30:00,182.05,183.21,181.9,183.177,1769862.0
